G-truth    | Predict    | Edited     | Image path                                                       
ít         | cót        | cót        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_0_7.png        
chủ        | chỉ        | chỉ        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_1_4.png        
trấn       | trầm       | trầm       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_5_4.png        
dẫn        | dần        | dần        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_5_1.png        
12         | t2         | t2         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_0_3_10.png      
số         | sô         | sô         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_0_3_16.png      
Công       | Sông       | Sông       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_0_0.png       
hết        | liết       | liết       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_0_4_17.png      
có         | co         | co         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_0_11.png      
Chiều      | chiều      | chiều      | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_2_16.png      
hai        | trai       | trai       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_1_13.png      
đợi        | đội        | đội        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_3_7.png       
Và         | là         | là         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_2_13.png      
ở          | tại        | tại        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_4_0.png       
Tuấn       | Tuân       | Tuân       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_5_18.png      
phó        | pho        | pho        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_6_2.png       
phụ        | phục       | phục       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_6_10.png      
lao        | tao        | tao        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_1_6_13.png      
trong      | công       | công       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_0_17.png      
Lỗi        | dỗi        | dỗi        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_0_7.png       
làm        | ty         | ty         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_0_18.png      
ro         | trong      | trong      | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_0_16.png      
Không      | không      | không      | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_2_19.png      
0134520    | 0130       | 0130       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_5_4.png       
Thông      | thông      | thông      | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_4_19.png      
An         | an         | an         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_2_7_3.png       
hãi        | trãi       | trãi       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_3_0_22.png      
thật       | sự         | sự         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_3_1_16.png      
rất        | thật       | thật       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_3_1_15.png      
tiền       | tiên       | tiên       | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_3_5_6.png       
rào        | sào        | sào        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_3_4_12.png      
xe         | 3CC        | 3CC        | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_3_4_1.png       
Thông      | thông      | thông      | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_4_0_10.png      
khẳng      | những      | những      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_0_6.png         
Thị        | Thi        | Thi        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_0_1.png         
Cho        | cho        | cho        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_0_9.png         
Lã         | Là         | Là         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_0_0.png         
NH         | NHÀ        | NHÀ        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_0_5.png         
Lã         | lã         | lã         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_0_23.png        
thương     | Trương     | Trương     | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_2_6.png         
Chính      | chính      | chính      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_2_15.png        
diện       | điện       | điện       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_2_3.png         
Cty        | cty        | cty        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_1_13.png        
Đại        | Đai        | Đai        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_2_2.png         
hoạch      | hạch       | hạch       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_3_0.png         
kiện       | hiện       | hiện       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_4_6.png         
lãm        | lâm        | lâm        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_3_9.png         
sẽ         | Sè         | Sè         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_2_19.png        
ký         | lý         | lý         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_4_2.png         
quyết      | quyến      | quyến      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_4_8.png         
nhận       | nhìn       | nhìn       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_0_5.png         
đệm        | đện        | đện        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_4_19.png        
NH         | VH         | VH         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_0_4_10.png        
triển      | biển       | biển       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_2_0.png         
diện       | điện       | điện       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_1_19.png        
phát       | phải       | phải       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_1_24.png        
thị        | chị        | chị        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_1_8.png         
dứt        | đứt        | đứt        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_2_3.png         
sẽ         | Đẽ         | Đẽ         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_2_2.png         
diện       | điện       | điện       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_1_2_16.png        
khoản      | khoan      | khoan      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_1_8.png         
việc       | viêc       | viêc       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_1_4.png         
NH         | Nù         | Nù         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_1_10.png        
cá         | ca         | ca         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_2_0.png         
Lã         | lã         | lã         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_2_6.png         
Tuy        | tuy        | tuy        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_3_12.png        
khi        | Khi        | Khi        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_3_15.png        
cụ         | Cu         | Cu         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_3_9.png         
kỹ         | ngã        | ngã        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_3_18.png        
từ         | tư         | tư         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_4_5.png         
trung      | tương      | tương      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_6_5.png         
Thị        | thị        | thị        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_4_21.png        
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_4_22.png        
Lã         | lã         | lã         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_4_20.png        
gỗ         | gồ         | gồ         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_5_10.png        
NH         | VH         | VH         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_6_1.png         
NN         | NV         | NV         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_6_2.png         
những      | hững       | hững       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_0_19.png        
khoản      | khoả       | khoả       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_1_0.png         
ương       | ứng        | ứng        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_2_6_6.png         
dung       | dụng       | dụng       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_0_11.png        
Những      | những      | những      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_2_3.png         
Oanh       | Ganh       | Ganh       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_2_14.png        
dịch       | địch       | địch       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_3_1.png         
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_1_15.png        
Thị        | thị        | thị        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_2_12.png        
mời        | mới        | mới        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_3_3.png         
trình      | tình       | tình       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_4_4.png         
Trung      | trung      | trung      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_4_5.png         
mời        | mới        | mới        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_4_17.png        
lễ         | lề         | lề         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_3_3_22.png        
triển      | biển       | biển       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_0_9.png         
trình      | bình       | bình       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_0_12.png        
công       | Công       | Công       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_0_11.png        
Thị        | thị        | thị        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_0_1.png         
Kim        | km         | km         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_0_2.png         
lời        | lới        | lới        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_1_7.png         
thế        | thên       | thên       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_1_9.png         
nào        | cho        | cho        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_1_10.png        
bị         | li         | li         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_1_1.png         
Nguyễn     | Nguyền     | Nguyền     | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_3_7.png         
trình      | thích      | thích      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_12.png        
giải       | giả        | giả        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_11.png        
Thị        | thị        | thị        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_7.png         
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_8.png         
thể        | thỗ        | thỗ        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_15.png        
NH         | 14         | 14         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_0.png         
cụ         | cu         | cu         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_2_14.png        
trình      | thích      | thích      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_4_4.png         
dung       | dụng       | dụng       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_4_2.png         
rằng       | nằng       | nằng       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_4_17.png        
Theo       | cheo       | cheo       | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_0_0.png         
Thị        | thi        | thi        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_4_13.png        
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_4_14.png        
hôm        | hòm        | hòm        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_0_4.png         
sẽ         | Sẽ         | Sẽ         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_3_14.png        
sơ         | Sơ         | Sơ         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_4_5_0.png         
nghiêm     | nghiên     | nghiên     | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_1_5.png         
trọng      | trong      | trong      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_1_6.png         
chiều      | qua        | qua        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_1_17.png        
dung       | dng        | dng        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_0_17.png        
trái       | bái        | bái        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_1_1.png         
nội        | nôi        | nôi        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_0_16.png        
chí        | chiều      | chiều      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_1_16.png        
cố         | cô         | cô         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_0_18.png        
Nguyễn     | Nguyền     | Nguyền     | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_3_3.png         
Nguyễn     | Nguyền     | Nguyền     | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_3_7.png         
Thiện      | thiện      | thiện      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_3_8.png         
và         | vài        | vài        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_3_6.png         
NN         | NV1        | NV1        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_4_1.png         
trưởng     | tường      | tường      | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_4_9.png         
PTNT       | TPT        | TPT        | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_4_13.png        
Tại        | Trại       | Trại       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_0_0.png        
Bộ         | Bô         | Bô         | ./data/VNOnDB/word_test/20160510_0148_25472_tg_5_4_8.png         
1          | tai        | tai        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_0_10.png       
sức        | nức        | nức        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_2_16.png       
Năm        | Nhăm       | Nhăm       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_3_4.png        
Từ         | Trì        | Trì        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_3_1.png        
Ba         | Ua         | Ua         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_3_8.png        
xã         | vã         | vã         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_5_2.png        
để         | đế         | đế         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_5_23.png       
tì         | tỉ         | tỉ         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_0_6_4.png        
xe         | ve         | ve         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_1_2_13.png       
cổng       | công       | công       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_1_4_2.png        
xây        | vây        | vây        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_1_4_1.png        
Thấy       | Chấy       | Chấy       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_0_8.png        
phá        | phái       | phái       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_1_6.png        
Vỹ         | tỉ         | tỉ         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_2_8.png        
xung       | vung       | vung       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_3_5.png        
viếng      | vống       | vống       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_5_2.png        
lòng       | làng       | làng       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_5_8.png        
dịp        | diệp       | diệp       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_2_5_1.png        
Bên        | Côn        | Côn        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_3_1_5.png        
tuổi       | tuốc       | tuốc       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_3_2_18.png       
Năm        | Nhăm       | Nhăm       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_3_3_4.png        
sơ         | So         | So         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_3_1_19.png       
một        | 1          | 1          | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_3_3_19.png       
5          | 50         | 50         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_3_4_3.png        
Hiếu       | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_2_0.png        
Anh        | định       | định       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_1_16.png       
Văn        | Tăn        | Tăn        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_1_18.png       
xã         | của        | của        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_2_6.png        
Thiện      | Chiện      | Chiện      | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_3_2.png        
Tây        | Gây        | Gây        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_2_9.png        
kể         | hể         | hể         | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_3_7.png        
Liêm       | điêm       | điêm       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_5_15.png       
Năm        | Măm        | Măm        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_5_11.png       
Ba         | cha        | cha        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_4_5_14.png       
Ánh        | đính       | đính       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_0_2.png        
2000       | 200        | 200        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_1_13.png       
Riêng      | chiêng     | chiêng     | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_4_16.png       
Phước      | Chước      | Chước      | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_4_20.png       
Bảy        | chảy       | chảy       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_3_12.png       
Núi        | chúi       | chúi       | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_3_13.png       
xóc        | cóc        | cóc        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_4_5.png        
xây        | vây        | vây        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_5_4.png        
Phúc       | phúc       | phúc       | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_0_18.png        
cất        | cấp        | cấp        | ./data/VNOnDB/word_test/20160517_0149_9539_2_tg_5_7_3.png        
đầu        | đần        | đần        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_0_23.png        
phố        | bố         | bố         | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_1_3.png         
đêm        | đâm        | đâm        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_1_23.png        
bar        | ban        | ban        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_2_1.png         
các        | cái        | cái        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_2_6.png         
đi         | chi        | chi        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_1_4.png         
giải       | quải       | quải       | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_2_10.png        
yêu        | yên        | yên        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_2_17.png        
các        | cái        | cái        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_3_5.png         
du         | chu        | chu        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_2_25.png        
lễ         | lẽ         | lẽ         | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_3_6.png         
chương     | chưởng     | chưởng     | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_0_2.png         
các        | cái        | cái        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_0_4_3.png         
ICA        | TCM        | TCM        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_1_9.png         
tâm        | Tâm        | Tâm        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_2_4.png         
đề         | đờ         | đờ         | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_1_10.png        
văn        | răn        | răn        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_3_6.png         
hoá        | hóa        | hóa        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_3_7.png         
du         | chu        | chu        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_2_7.png         
đổ         | đỗ         | đỗ         | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_2_14.png        
thiểu      | thỉu       | thỉu       | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_4_14.png        
Chăm       | chăm       | chăm       | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_4_7.png         
Hội        | hội        | hội        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_5_6.png         
Mỹ         | Nũng       | Nũng       | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_4_8.png         
đô         | cô         | cô         | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_5_3.png         
đô         | đỏ         | đỏ         | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_5_13.png        
Chương     | chương     | chương     | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_6_5.png         
Chăm       | chăm       | chăm       | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_6_1.png         
trợ        | trự        | trự        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_6_8.png         
Yên        | yên        | yên        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_0_1.png       
làm        | kèm        | kèm        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_0_5.png       
du         | chu        | chu        | ./data/VNOnDB/word_test/20160517_0150_25272_tg_1_6_9.png         
Xuân       | xuân       | xuân       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_2_0.png       
Sông       | sông       | sông       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_2_3.png       
Sông       | sông       | sông       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_3_4.png       
Sông       | sông       | sông       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_5_5.png       
xã         | xà         | xà         | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_0_5_0.png       
Định       | Đinh       | Đinh       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_2_9.png       
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_2_14.png      
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_3_3.png       
Yên        | yên        | yên        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_4_11.png      
5          | 50         | 50         | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_4_2.png       
Sông       | sông       | sông       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_6_2.png       
Cầu        | cầu        | cầu        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_1_6_3.png       
Thực       | thực       | thực       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_2_1_15.png      
tư         | tử         | tử         | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_2_1_0.png       
công       | rông       | rông       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_2_4_8.png       
móng       | nóng       | nóng       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_2_6_13.png      
Còn        | còn        | còn        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_3_1_18.png      
dựng       | dưng       | dưng       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_3_3_4.png       
về         | xề         | xề         | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_3_2_15.png      
Yên        | yên        | yên        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_3_5_10.png      
cư         | tư         | tư         | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_4_0_10.png      
chính      | chánh      | chánh      | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_4_4_0.png       
việc       | Việc       | Việc       | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_5_0_1.png       
Yên        | yên        | yên        | ./data/VNOnDB/word_test/20160518_0151_25432_1_tg_4_5_15.png      
vừa        | xừa        | xừa        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_0_21.png        
với        | xới        | xới        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_1_11.png        
5          | 55         | 55         | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_1_16.png        
tiểu       | tiếu       | tiếu       | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_3_5.png         
Hạn        | tạn        | tạn        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_3_18.png        
vốn        | xốn        | xốn        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_3_22.png        
Cấp        | lấp        | lấp        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_0_4_13.png        
các        | cát        | cát        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_0_9.png         
1          | một        | một        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_1_15.png        
cạnh       | vạnh       | vạnh       | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_3_0.png         
cấp        | 101        | 101        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_3_15.png        
4          | 4m2        | 4m2        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_2_16.png        
1          | km2        | km2        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_3_16.png        
2          | km2        | km2        | ./data/VNOnDB/word_test/20160518_0152_25475_tg_1_3_18.png        
Sáng       | sáng       | sáng       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_0_8.png         
quan       | Quan       | Quan       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_0_24.png        
khẩu       | khẫu       | khẫu       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_1_1.png         
cảng       | cũng       | cũng       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_1_2.png         
biển       | biễn       | biễn       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_2_4.png         
mại        | mai        | mai        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_2_1.png         
Văn        | văn        | văn        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_2_15.png        
Hồ         | trồ        | trồ        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_1_18.png        
ty         | Ty         | Ty         | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_1_23.png        
E5         | G5         | G5         | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_2_13.png        
Các        | các        | các        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_3_7.png         
Q          | Quả        | Quả        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_0_2_22.png        
Chiều      | chiều      | chiều      | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_0_13.png        
trên       | tiên       | tiên       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_0_5.png         
bản        | băn        | băn        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_0_9.png         
Khanh      | khanh      | khanh      | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_2_14.png        
hải        | hãi        | hãi        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_1_1.png         
bản        | băn        | băn        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_1_13.png        
mặt        | một        | một        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_1_17.png        
Thế        | thế        | thế        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_2_13.png        
khẩu       | khẫu       | khẫu       | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_3_16.png        
qui        | quy        | quy        | ./data/VNOnDB/word_test/20160518_0153_25303_tg_1_3_12.png        
Chúng      | chúng      | chúng      | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_1_16.png        
