G-truth    | Predict    | Edited     | Image path                                                       
đơn        | đỏn        | đến        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_5_3.png       
ký         | kií        | kim        | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_2_5_1.png       
chuyến     | chuyết     | thuyết     | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_2_13.png      
Căng       | Coang      | Hoang      | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_4_10.png      
giọt       | quột       | quật       | ./data/VNOnDB/word_test/20160525_0169_25627_2_tg_3_5_8.png       
kiểm       | Kiễm       | Diễm       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_0_3.png         
cứu        | cức        | các        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_0_3_12.png        
Me         | tạe        | tại        | ./data/VNOnDB/word_test/20160525_0170_25463_tg_1_4_17.png        
ở          | gơng       | gắng       | ./data/VNOnDB/word_test/20160525_0170_25463_tg_2_0_16.png        
Sanofi     | Sanori     | Calori     | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_0_7.png         
chế        | chể        | thể        | ./data/VNOnDB/word_test/20160525_0171_25288_tg_0_7_2.png         
bãi        | băi        | bởi        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_1_6.png        
về         | vền        | vẫn        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_1_1_3.png        
não        | năo        | năm        | ./data/VNOnDB/word_test/20160526_0172_9129_1_tg_2_3_4.png        
tháng      | thàng      | thông      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_0_2_15.png      
nộp        | nọp        | họp        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_1_0_12.png      
sử         | sửi        | gửi        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_1_8.png       
hữu        | hiữu       | hiệu       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_2_6_5.png       
phổ        | phỏ        | phụ        | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_5_7.png       
Phú        | Phiúc      | Thiếc      | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_3_5_14.png      
hiểu       | liểu       | điểu       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_1_1.png       
Phú        | Phùi       | Chùi       | ./data/VNOnDB/word_test/20160527_0173_25432_1_tg_4_5_18.png      
Tây        | Tậy        | Vậy        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_0_0.png         
tháng      | thóng      | thông      | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_2_17.png        
xâm        | Xàm        | Làm        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_2_8.png         
không      | ứông       | công       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_4_9.png         
44         | L4         | 14         | ./data/VNOnDB/word_test/20160527_0174_25300_tg_0_5_0.png         
ignaraja   | Jgaraia    | Garcia     | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_0_20.png        
Kanni      | kami       | kimi       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_0_19.png        
lễ         | lễn        | lên        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_0_5.png         
2020       | c00        | 200        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_3_18.png        
tham       | thạm       | thêm       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_6_10.png        
hiện       | liện       | viện       | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_6_13.png        
nơi        | nởi        | nói        | ./data/VNOnDB/word_test/20160527_0174_25300_tg_1_5_14.png        
hướng      | rướng      | nướng      | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_0_6.png       
thái       | thài       | thời       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_1_2.png       
góp        | gòp        | gặp        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_3_13.png      
Ái         | Aì         | Vì         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_5_14.png      
góp        | gòp        | gặp        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_0_6_8.png       
rõ         | sõ         | sẽ         | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_1_18.png      
chối       | chời       | thời       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_1_2_20.png      
đất        | đầt        | đầu        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_1_10.png      
cấp        | cầp        | cầu        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_1_13.png      
chính      | dình       | mình       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_6_0.png       
nhất       | nhết       | thết       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_5_3.png       
cấp        | cầp        | cầu        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_5_8.png       
dưới       | dười       | đười       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_0_12.png      
cấp        | cầp        | cầu        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_2_6_8.png       
hiện       | hiệc       | việc       | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_3_5.png       
đất        | đầt        | đầu        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_3_13.png      
với        | cời        | chi        | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_3_3_15.png      
duyệt      | chuyệt     | chuyện     | ./data/VNOnDB/word_test/20160527_0175_25464_1_tg_4_1_5.png       
Spacy      | Spay       | Thay       | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_0_2_8.png        
nhơi       | nhơi       | nhai       | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_0_3_13.png       
nhơi       | nhơi       | nhai       | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_0_3_14.png       
mươi       | mưởi       | mười       | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_4_2.png        
cụ         | cuị        | chị        | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_3_13.png       
nilông     | nhiêng     | khiêng     | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_4_17.png       
Huệ        | thuệ       | thuy       | ./data/VNOnDB/word_test/20160530_0177_9244_2_tg_2_4_14.png       
xe         | xCe        | xòe        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_0_1.png        
Spacy      | sacy       | sary       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_0_2_11.png       
cụ         | cại        | tại        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_1_15.png       
trống      | tiống      | thống      | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_1_4_2.png        
chuẩn      | chuận      | thuận      | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_2_3.png        
lỏi        | Cổi        | Đổi        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_1_14.png       
Cụ         | Cại        | Tại        | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_2_15.png       
mươi       | mước       | nước       | ./data/VNOnDB/word_test/20160530_0178_9244_2_tg_2_4_12.png       
thuốc      | thuổc      | thuộc      | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_0_1.png         
Bán        | Bìn        | Mìn        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_0_0.png         
Sanofi     | Samoli     | Mamoli     | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_1_19.png        
bán        | bóm        | bón        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_2_14.png        
phối       | phốn       | phần       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_5_2.png         
buôn       | bâm        | tâm        | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_5_8.png         
liệu       | liện       | viện       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_6_8.png         
khâu       | khân       | nhân       | ./data/VNOnDB/word_test/20160530_0179_25288_tg_0_8_0.png         
lý         | lín        | lên        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_1_0_1.png       
kỷ         | kiể        | kim        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_0_13.png      
trạng      | thạng      | thông      | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_2_6_5.png       
GDP        | 60P        | 600        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_3_4_1.png       
Tiếp       | điếp       | tiếp       | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_0_0.png       
đẩy        | đẳy        | đây        | ./data/VNOnDB/word_test/20160602_0180_26558_3_tg_4_5_13.png      
gửi        | giữi       | giải       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_0_4_11.png      
gửi        | giửi       | giải       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_1_0_9.png       
ve         | vC         | và         | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_1_12.png      
chắc       | chắo       | cheo       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_4_9.png       
Đại        | cậi        | chi        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_2_4_3.png       
chế        | chố        | cho        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_3_0.png       
xấu        | xáu        | xác        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_4_9.png       
phố        | phồ        | phụ        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_3_4_17.png      
nghênh     | nghình     | nghinh     | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_2_6.png       
chắc       | chấc       | chức       | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_1_18.png      
Đại        | đặi        | đội        | ./data/VNOnDB/word_test/20160602_0181_25439_1_tg_4_2_17.png      
về         | vền        | vẫn        | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_0_5_6.png       
Qui        | Quc        | Luc        | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_1_2_13.png      
chuyển     | chuyễn     | chuyên     | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_2_1_7.png       
Xuân       | Xiản       | Giản       | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_2_6_1.png       
Xuân       | Xuản       | Quản       | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_3_7_14.png      
Yên        | Vên        | Nên        | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_3_7_0.png       
kế         | lế         | là         | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_4_2_9.png       
nộp        | nợp        | hợp        | ./data/VNOnDB/word_test/20160602_0182_25432_1_tg_4_4_3.png       
E5         | I5         | 15         | ./data/VNOnDB/word_test/20160602_0183_25303_tg_0_3_13.png        
1          | 1ột        | một        | ./data/VNOnDB/word_test/20160602_0183_25303_tg_0_2_14.png        
kiểm       | Liểm       | Điểm       | ./data/VNOnDB/word_test/20160602_0183_25303_tg_0_4_17.png        
ampli      | ampi       | alpi       | ./data/VNOnDB/word_test/20160602_0183_25303_tg_0_6_3.png         
khẩu       | khẩi       | khải       | ./data/VNOnDB/word_test/20160602_0183_25303_tg_1_3_19.png        
triển      | triến      | triên      | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_1_9.png         
ngọt       | ngọi       | nghi       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_2_10.png        
ignaraja   | ignaja     | baraja     | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_0_20.png        
Kanni      | kanmi      | kawai      | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_0_19.png        
triển      | triến      | triên      | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_1_7.png         
tố         | tõ         | từ         | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_3_18.png        
lớn        | lín        | lên        | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_5_10.png        
tổng       | tiang      | giang      | ./data/VNOnDB/word_test/20160603_0185_25300_tg_0_3_0.png         
ignaraja   | ignaja     | baraja     | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_0_20.png        
Kanni      | kani       | kang       | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_0_19.png        
xuân       | cuân       | chân       | ./data/VNOnDB/word_test/20160603_0185_25300_tg_0_5_19.png        
Spacy      | Spay       | Thay       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_2_3.png        
vì         | vìi        | với        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_1_20.png       
ngoằng     | ngằng      | nhằng      | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_3_13.png       
nhơi       | nhơi       | nhai       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_3_8.png        
nhơi       | nhới       | nhai       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_3_9.png        
nơi        | rơt        | rất        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_0_9.png        
hẻm        | Piêm       | Viêm       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_0_11.png       
mỗi        | mổi        | mới        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_1_1.png        
em         | ĐTrúc      | Trúc       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_0_21.png       
Chi        | dhi        | khi        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_4_0.png        
Chiếc      | khiếc      | khiến      | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_1_7.png        
xe         | 2ee        | lee        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_3_18.png       
Trần       | Xuần       | Tuần       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_0_4_1.png       
hẻm        | kẻm        | kim        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_1_5.png       
nilông     | nường      | đường      | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_4_13.png      
miếng      | mứng       | mông       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_1_2.png       
ăn         | ản         | an         | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_1_0.png       
gửi        | giửi       | giải       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_5_13.png      
rồi        | sời        | lời        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_4_3_6.png       
1          | 1ột        | một        | ./data/VNOnDB/word_test/20160603_0188_25311_tg_1_2_21.png        
vượt       | nượt       | lượt       | ./data/VNOnDB/word_test/20160603_0189_25311_tg_0_4_12.png        
Spacy      | spay       | stay       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_2_7.png        
nhơi       | nhơi       | nhai       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_3_13.png       
nhơi       | nhỏi       | khỏi       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_3_14.png       
hẻm        | hém        | hcm        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_0_12.png       
cái        | tróng      | trong      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_3_16.png       
Sanofi     | saofi      | saori      | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_0_7.png         
y          | Xng        | Ông        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_2_19.png      
23         | 2ơ         | cơ         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_2_13.png      
khỏe       | khỏo       | khỏi       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_5_11.png      
xử         | xửi        | gửi        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_6_14.png      
rủi        | rủu        | rau        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_0_14.png      
khỏe       | khỏo       | khỏi       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_3_0.png       
ỏi         | ởi         | đi         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_3_9.png       
Xuân       | Xuản       | Quản       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_19.png      
sau        | saur       | saul       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_6_15.png      
Cứ         | lứ         | là         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_1_6.png       
khủng      | khúng      | không      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_2_14.png      
kilômet    | kilớt      | khướt      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_4_10.png      
quầng      | quồng      | quang      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_0_3.png       
người      | 1ịu        | dịu        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_1_13.png      
dự         | dựi        | dài        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_3_7.png         
ủy         | ảy         | ty         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_5_1.png         
đoạn       | đoạm       | đoạt       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_1_13.png        
không      | khoã       | khoa       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_3.png       
liệu       | liệc       | việc       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_2_16.png      
nản        | nãn        | nên        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_3_15.png      
yếu        | giếu       | tiếu       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_6_1.png       
dám        | lám        | làm        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_6_17.png      
lệ         | lện        | lên        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_6_2.png       
Ông        | Ôông       | Công       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_2_0_0.png       
khởi       | khỗi       | khải       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_1_11.png      
chỉ        | chĩ        | cho        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_6.png       
thủ        | thữ        | thể        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_2_9.png       
thủ        | thũ        | thể        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_1_5.png       
Spacy      | Spay       | Thay       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_2_13.png       
nhơi       | nhơi       | nhai       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_4_4.png        
nhơi       | nhơi       | nhai       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_4_5.png        
Huệ        | thuệ       | thuy       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_2_6.png        
về         | vền        | vẫn        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_2_6.png        
mươi       | mưởi       | mười       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_4_8.png        
Huệ        | thuệ       | thuy       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_5_0.png        
Sẽ         | Sề         | Về         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_0_0.png         
phê        | phẻ        | phụ        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_2_17.png        
du         | Qu         | Du         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_0_8.png         
triển      | trẻn       | trên       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_1_3.png         
nếu        | viến       | viên       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_9.png         
Dự         | vự         | và         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_7.png         
ignaraja   | igua       | iua        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_20.png        
Kanni      | kani       | kang       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_19.png        
trong      | Troay      | Nhoay      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_4_14.png        
chức       | dức        | sức        | ./data/VNOnDB/word_test/20160604_0199_25463_tg_1_0_6.png         
nên        | hêu        | yêu        | ./data/VNOnDB/word_test/20160604_0199_25463_tg_2_1_4.png         
Quá        | Quáa       | Luca       | ./data/VNOnDB/word_test/20160722_0200_28472_1_tg_3_2_13.png      
chuyển     | chuyuy     | chuyên     | ./data/VNOnDB/word_test/20160722_0200_28472_1_tg_3_4_14.png      
ứng        | ướng       | ương       | ./data/VNOnDB/word_test/20160722_0200_28472_1_tg_4_2_4.png       
về         | vền        | vẫn        | ./data/VNOnDB/word_test/20160722_0200_28472_1_tg_4_5_0.png       
Nguyễn     | Nguyển     | Chuyển     | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_1_1_16.png      
xử         | xải        | hải        | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_1_1_0.png       
hướng      | cướng      | cường      | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_1_3_8.png       
Nguyễn     | Nguyển     | Chuyển     | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_1_4_7.png       
trước      | mước       | nước       | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_1_4_11.png      
thấy       | thãy       | thay       | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_2_5_9.png       
photocopy  | photoct    | photon     | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_6_3_7.png       
tòa        | tòn        | còn        | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_6_2_0.png       
chỉ        | chĩ        | cho        | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_6_3_4.png       
những      | rững       | rằng       | ./data/VNOnDB/word_test/20160722_0201_26749_2_tg_6_4_0.png       
chưa       | chưu       | chịu       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_0_2_1.png       
đưa        | đưu        | đầu        | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_0_1_5.png       
xảy        | vủy        | vậy        | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_0_3_0.png       
đến        | đuột       | buột       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_0_5_8.png       
vi         | Vrí        | Trí        | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_2_5_7.png       
tượng      | trợng      | trong      | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_3_0_13.png      
khởi       | khới       | khải       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_3_5_6.png       
biết       | biếp       | biến       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_3_7_11.png      
tham       | thạm       | thêm       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_4_1_4.png       
chưa       | chưao      | chiao      | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_4_3_6.png       
tòa        | tàoà       | toà        | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_5_2_1.png       
ở          | ởng        | ông        | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_6_3_10.png      
anh        | aunh       | aung       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_6_6_11.png      
vụ         | lụ         | là         | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_6_4_7.png       
quan       | cuau       | chau       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_6_7_8.png       
đến        | điến       | tiến       | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_7_2_8.png       
uy         | cuy        | quy        | ./data/VNOnDB/word_test/20160722_0202_26749_1_tg_7_2_9.png       
Predict wrong 4123/83499. CER=0.04937783686032168
Predict wrong 2828/25115. WER=0.11260203065896875
